rebalance_date,turnover,tc,w_EFA,w_IWM,w_SPY,w_TLT
2017-06-29,1.0,0.001,0.0,0.0,0.53825,0.46175
2017-07-31,0.11247999999999997,0.00011247999999999997,0.0,0.0,0.59449,0.40551
2017-08-29,0.011019999999999974,1.1019999999999974e-05,0.0,0.0,0.6,0.4
