rebalance_date,turnover,tc,w_EFA,w_IWM,w_SPY,w_TLT
2019-10-01,1.0,0.001,0.0,0.0,0.4,0.6
2019-10-30,0.0,0.0,0.0,0.0,0.4,0.6
2019-11-29,0.04025999999999996,4.0259999999999964e-05,0.0,0.0,0.42013,0.57987
