rebalance_date,turnover,tc,w_EFA,w_IWM,w_SPY,w_TLT
2017-09-28,1.0,0.001,0.25,0.25,0.25,0.25
2017-10-27,0.0,0.0,0.25,0.25,0.25,0.25
2017-11-28,0.0,0.0,0.25,0.25,0.25,0.25
