rebalance_date,turnover,tc,w_EFA,w_IWM,w_SPY,w_TLT
2018-06-29,1.0,0.001,0.21602,0.37648,0.4075,0.0
2018-07-31,0.14000000000000004,0.00014000000000000004,0.22645,0.30648,0.46707,0.0
2018-08-29,0.2369800000000001,0.0002369800000000001,0.10796,0.3284,0.56364,0.0
