rebalance_date,turnover,tc,w_EFA,w_IWM,w_SPY,w_TLT
2020-09-30,1.0,0.001,0.0,0.0,0.4,0.6
2020-10-29,0.0,0.0,0.0,0.0,0.4,0.6
2020-11-30,0.0,0.0,0.0,0.0,0.4,0.6
