rebalance_date,turnover,tc,w_EFA,w_IWM,w_SPY,w_TLT
2018-12-31,1.0,0.001,0.0,0.0,0.47548,0.52452
2019-01-31,0.08839999999999998,8.839999999999998e-05,0.0,0.0,0.51968,0.48032
2019-03-04,0.0791,7.910000000000001e-05,0.0,0.0,0.55923,0.44077
