rebalance_date,turnover,tc,w_EFA,w_IWM,w_SPY,w_TLT
2019-12-31,1.0,0.001,0.0,0.03422,0.41814,0.54764
2020-01-31,0.11309999999999995,0.00011309999999999996,0.0,0.03841,0.36159,0.6
2020-03-03,0.10294000000000003,0.00010294000000000003,0.05147,0.00784,0.34069,0.6
