rebalance_date,turnover,tc,w_EFA,w_IWM,w_SPY,w_TLT
2019-07-02,1.0,0.001,0.0,0.0,0.45793,0.54207
2019-08-01,0.04969999999999991,4.9699999999999914e-05,0.0,0.0,0.43308,0.56692
2019-08-30,0.06616,6.616e-05,0.0,0.0,0.4,0.6
