rebalance_date,turnover,tc,w_EFA,w_IWM,w_SPY,w_TLT
2017-12-28,1.0,0.001,0.0,0.03218,0.6,0.36782
2018-01-30,0.17652,0.00017652000000000002,0.0,0.12044,0.6,0.27956
2018-03-01,0.14608,0.00014607999999999998,0.0,0.19348,0.6,0.20652
