rebalance_date,turnover,tc,w_EFA,w_IWM,w_SPY,w_TLT
2022-03-31,1.0,0.001,0.19129,0.20871,0.6,0.0
2022-05-02,0.10450000000000001,0.0001045,0.23756,0.21469,0.54775,0.0
2022-06-01,0.1064,0.0001064,0.18436,0.21993,0.59571,0.0
