rebalance_date,turnover,tc,w_EFA,w_IWM,w_SPY,w_TLT
2020-04-01,1.0,0.001,0.0,0.0,0.4,0.6
2020-05-01,0.0,0.0,0.0,0.0,0.4,0.6
2020-06-02,0.0,0.0,0.0,0.0,0.4,0.6
