rebalance_date,turnover,tc,w_EFA,w_IWM,w_SPY,w_TLT
2022-03-31,1.0000000000000002,0.0010000000000000002,0.12426875731242688,0.14453855461445386,0.5999940000599995,0.1311986880131199
2022-05-02,0.2801744852551474,0.0002801744852551474,0.26435,0.13565,0.6,0.0
2022-06-01,0.01587999999999995,1.587999999999995e-05,0.25641,0.14359,0.6,0.0
