rebalance_date,turnover,tc,w_EFA,w_IWM,w_SPY,w_TLT
2018-06-29,1.0,0.001,0.0,0.48513,0.48542,0.02945
2018-07-31,0.46869999999999995,0.00046869999999999995,0.11977,0.28023,0.6,0.0
2018-08-29,0.23954000000000003,0.00023954000000000003,0.0,0.37906,0.6,0.02094
