rebalance_date,turnover,tc,w_EFA,w_IWM,w_SPY,w_TLT
2018-04-02,1.0,0.001,0.0,0.23945,0.57765,0.1829
2018-05-01,0.06165999999999999,6.165999999999999e-05,0.0,0.24793,0.6,0.15207
2018-05-31,0.4056999999999999,0.0004056999999999999,0.0,0.41017,0.39715,0.19268
