rebalance_date,turnover,tc,w_EFA,w_IWM,w_SPY,w_TLT
2021-07-01,1.0,0.001,0.25,0.25,0.25,0.25
2021-08-02,0.0,0.0,0.25,0.25,0.25,0.25
2021-08-31,0.0,0.0,0.25,0.25,0.25,0.25
