rebalance_date,turnover,tc,w_EFA,w_IWM,w_SPY,w_TLT
2021-12-30,1.0,0.001,0.0,0.1044,0.47614,0.41946
2022-01-31,0.28666,0.00028666000000000005,0.01947,0.06961,0.6,0.31092
2022-03-02,0.32341999999999993,0.00032341999999999994,0.0479,0.20289,0.6,0.14921
