rebalance_date,turnover,tc,w_EFA,w_IWM,w_SPY,w_TLT
2022-12-30,1.0,0.001,0.4,0.0,0.6,0.0
2023-02-01,0.0,0.0,0.4,0.0,0.6,0.0
2023-03-03,0.0,0.0,0.4,0.0,0.6,0.0
