rebalance_date,turnover,tc,w_EFA,w_IWM,w_SPY,w_TLT
2019-07-02,1.0,0.001,0.0,0.0418,0.43498,0.52322
2019-08-01,0.13445999999999994,0.00013445999999999996,0.0,0.06782,0.36775,0.56443
2019-08-30,0.07114,7.114e-05,0.0,0.05456,0.34544,0.6
