rebalance_date,turnover,tc,w_EFA,w_IWM,w_SPY,w_TLT
2021-04-01,1.0,0.001,0.25,0.25,0.25,0.25
2021-05-03,0.0,0.0,0.25,0.25,0.25,0.25
2021-06-02,0.0,0.0,0.25,0.25,0.25,0.25
