rebalance_date,turnover,tc,w_EFA,w_IWM,w_SPY,w_TLT
2017-03-30,1.0,0.001,0.0,0.07898,0.6,0.32102
2017-05-01,0.05103999999999998,5.1039999999999986e-05,0.0,0.05346,0.6,0.34654
2017-05-31,0.14228000000000002,0.00014228000000000003,0.0,0.0,0.58232,0.41768
