rebalance_date,turnover,tc,w_EFA,w_IWM,w_SPY,w_TLT
2019-12-31,1.0,0.001,0.0,0.0,0.44617,0.55383
2020-01-31,0.09233999999999992,9.233999999999992e-05,0.0,0.0,0.4,0.6
2020-03-03,0.0,0.0,0.0,0.0,0.4,0.6
