rebalance_date,turnover,tc,w_EFA,w_IWM,w_SPY,w_TLT
2017-03-30,1.0,0.001,0.0,0.22165,0.6,0.17835
2017-05-01,0.34864,0.00034864,0.0,0.27678,0.42568,0.29754
2017-05-31,0.32798,0.00032798,0.0,0.11279,0.49261,0.3946
