rebalance_date,turnover,tc,w_EFA,w_IWM,w_SPY,w_TLT
2021-12-30,1.0,0.001,0.25,0.25,0.25,0.25
2022-01-31,0.0,0.0,0.25,0.25,0.25,0.25
2022-03-02,0.0,0.0,0.25,0.25,0.25,0.25
